_time,_measurement,host,location,room,humidity,is_moving,light,mic,temperature
2025-08-29T04:26:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.2127272727272,0.0,0.0,14.654545454545454,27.599999999999984
2025-08-29T04:27:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.21315789473681,0.0,0.0,13.973684210526317,27.600000000000016
2025-08-29T04:28:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19999999999999,0.0,0.0,15.08108108108108,27.600000000000016
2025-08-29T04:29:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.17083333333335,0.0,0.0,15.583333333333334,27.608333333333345
2025-08-29T04:30:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.26521739130446,0.0,0.0,15.217391304347826,27.59999999999997
2025-08-29T04:31:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.25909090909084,0.0,0.0,15.166666666666666,27.59999999999997
2025-08-29T04:32:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.16101694915251,0.0,0.0,14.59322033898305,27.615254237288124
2025-08-29T04:33:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.14999999999993,0.0,0.0,15.104166666666666,27.599999999999994
2025-08-29T04:34:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.15,0.0,0.0,15.0,27.633333333333347
2025-08-29T04:35:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.02156862745097,0.0,0.0,14.941176470588236,27.62549019607842
2025-08-29T04:36:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.03181818181817,0.0,0.0,15.393939393939394,27.59999999999997
2025-08-29T04:37:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.17681159420282,0.0,0.0,14.869565217391305,27.59999999999997
2025-08-29T04:38:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19999999999995,0.0,0.0,14.489795918367347,27.599999999999994
2025-08-29T04:39:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19999999999993,0.0,0.0,14.566037735849056,27.599999999999987
2025-08-29T04:40:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19999999999997,0.0,0.0,14.48780487804878,27.60000000000001
2025-08-29T04:41:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19999999999999,0.0,0.0,16.5,27.591666666666683
2025-08-29T04:42:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.2102040816326,0.0,0.0,14.693877551020408,27.58571428571428
2025-08-29T04:43:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.23142857142857,0.0,0.0,14.571428571428571,27.591428571428537
2025-08-29T04:44:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.22812500000002,0.0,0.0,15.390625,27.596874999999976
2025-08-29T04:45:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.30000000000007,0.0,0.0,14.679245283018869,27.54905660377357
2025-08-29T04:46:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.35283018867926,0.0,0.0,14.547169811320757,27.541509433962265
2025-08-29T04:47:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.47391304347829,0.0,0.0,15.065217391304348,27.54782608695651
2025-08-29T04:48:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.28846153846156,0.0,0.0,14.961538461538462,27.569230769230767
2025-08-29T04:49:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19999999999996,0.0,0.0,14.636363636363637,27.56363636363636
2025-08-29T04:50:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19999999999996,0.0,0.0,15.08695652173913,27.6
2025-08-29T04:51:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19399999999995,0.0,0.0,14.8,27.59999999999999
2025-08-29T04:52:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.13170731707312,0.0,0.0,15.51219512195122,27.60000000000001
2025-08-29T04:53:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.09999999999997,0.0,0.0,15.073170731707316,27.60000000000001
2025-08-29T04:54:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.12463768115933,0.0,0.0,15.0,27.543478260869573
2025-08-29T04:55:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.15373134328348,0.0,0.0,14.82089552238806,27.5
2025-08-29T04:56:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.24166666666672,0.0,0.0,15.083333333333334,27.5
2025-08-29T04:57:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.28800000000001,0.0,0.0,14.26,27.5
2025-08-29T04:58:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.22500000000007,5.555555555555555,0.0,16.333333333333332,27.5
2025-08-29T04:59:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.34090909090912,0.0,0.0,14.651515151515152,27.5
2025-08-29T05:00:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.47428571428574,0.0,0.0,14.514285714285714,27.51428571428572
2025-08-29T05:01:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.26296296296292,0.0,0.0,15.296296296296296,27.52407407407408
2025-08-29T05:02:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.29531250000008,0.0,0.0,14.6875,27.517187499999988
2025-08-29T05:03:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.30000000000007,0.0,0.0,15.12280701754386,27.5421052631579
2025-08-29T05:04:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.24814814814816,0.0,0.0,14.77777777777778,27.5
2025-08-29T05:05:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.30400000000006,0.0,0.0,14.78,27.5
2025-08-29T05:06:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.30000000000008,0.0,0.0,15.044117647058824,27.5
2025-08-29T05:07:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.33125000000003,0.0,0.0,14.8125,27.534375000000008
2025-08-29T05:08:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.28235294117655,0.0,0.0,14.926470588235292,27.50294117647059
2025-08-29T05:09:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.30000000000004,0.0,0.0,14.83720930232558,27.5
2025-08-29T05:10:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.29800000000004,0.0,0.0,14.78,27.508000000000003
2025-08-29T05:11:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.30444444444437,0.0,0.0,15.22222222222222,27.5
2025-08-29T05:12:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.26470588235291,0.0,0.0,14.176470588235292,27.5
2025-08-29T05:13:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.26379310344822,0.0,0.0,15.051724137931034,27.5
2025-08-29T05:14:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.25714285714281,0.0,0.0,15.26984126984127,27.4952380952381
2025-08-29T05:15:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.20307692307684,0.0,0.0,15.23076923076923,27.5
2025-08-29T05:16:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.20416666666662,0.0,0.0,14.479166666666666,27.5
2025-08-29T05:17:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.2,0.0,0.0,14.628571428571428,27.5
2025-08-29T05:18:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.26666666666667,0.0,0.0,15.030303030303031,27.5
2025-08-29T05:19:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.20714285714283,0.0,0.0,14.714285714285714,27.5
